Code_Index,Gene_ID,Gene_Name,Gene_Label
12092,ENSG00000187821,HELT,Unknown
12093,ENSG00000184058,TBX1,Unknown
12094,ENSG00000050030,NEXMIF,Unknown
12095,ENSG00000263141,PAXBP1,Unknown
12096,ENSG00000284869,EEFSEC,Unknown
12097,ENSG00000008311,AASS,Unknown
12098,ENSG00000176623,RMDN1,Non-driver
12099,ENSG00000168297,PXK,Unknown
12100,ENSG00000154493,C10orf90,Unknown
12101,ENSG00000125246,CLYBL,Unknown
12102,ENSG00000103855,CD276,Unknown
12103,ENSG00000075275,CELSR1,Unknown
12104,ENSG00000150893,FREM2,Unknown
12105,ENSG00000148842,CNNM2,Unknown
12106,ENSG00000196159,FAT4,Driver
12107,ENSG00000166341,DCHS1,Unknown
12108,ENSG00000169851,PCDH7,Unknown
12109,ENSG00000280165,PCDH20,Unknown
12110,ENSG00000253873,PCDHGA11,Unknown
12111,ENSG00000165323,FAT3,Driver
12112,ENSG00000203972,GLYATL3,Unknown
12113,ENSG00000263243,KRT12,Unknown
12114,ENSG00000072778,ACADVL,Unknown
12115,ENSG00000136010,ALDH1L2,Unknown
12116,ENSG00000157184,CPT2,Unknown
12117,ENSG00000069998,HDHD5,Non-driver
12118,ENSG00000182810,DDX28,Unknown
12119,ENSG00000132463,GRSF1,Unknown
12120,ENSG00000100294,MCAT,Unknown
12121,ENSG00000114686,MRPL3,Unknown
12122,ENSG00000106591,MRPL32,Unknown
12123,ENSG00000136897,MRPL50,Unknown
12124,ENSG00000183617,MRPL54,Unknown
12125,ENSG00000162910,MRPL55,Unknown
12126,ENSG00000122140,MRPS2,Unknown
12127,ENSG00000112996,MRPS30,Unknown
12128,ENSG00000177192,PUS1,Unknown
12129,ENSG00000143374,TARS2,Unknown
12130,ENSG00000112941,TENT4A,Unknown
12131,,MARCH1,Unknown
12132,ENSG00000108479,GALK1,Unknown
12133,ENSG00000180855,ZNF443,Non-driver
12134,ENSG00000007174,DNAH9,Unknown
12135,ENSG00000141696,P3H4,Unknown
12136,ENSG00000185432,METTL7A,Non-driver
12137,ENSG00000065518,NDUFB4,Unknown
12138,ENSG00000155962,CLIC2,Unknown
12139,ENSG00000114124,GRK7,Unknown
12140,ENSG00000204977,TRIM13,Unknown
12141,ENSG00000120008,WDR11,Unknown
12142,ENSG00000284807,DHRS4,Unknown
12143,ENSG00000168546,GFRA2,Unknown
12144,ENSG00000211448,DIO2,Unknown
12145,ENSG00000181873,IBA57,Unknown
12146,ENSG00000100226,GTPBP1,Unknown
12147,ENSG00000123684,LPGAT1,Non-driver
12148,ENSG00000197563,PIGN,Unknown
12149,ENSG00000196458,ZNF605,Non-driver
12150,ENSG00000213221,DNLZ,Non-driver
12151,ENSG00000130309,COLGALT1,Unknown
12152,ENSG00000053438,NNAT,Unknown
12153,ENSG00000166796,LDHC,Unknown
12154,ENSG00000106038,EVX1,Unknown
12155,ENSG00000186017,ZNF566,Non-driver
12156,ENSG00000083812,ZNF324,Unknown
12157,ENSG00000159917,ZNF235,Non-driver
12158,ENSG00000137573,SULF1,Unknown
12159,ENSG00000138336,TET1,Driver
12160,ENSG00000263310,SALL3,Unknown
12161,ENSG00000163872,YEATS2,Unknown
12162,,H2AFJ,Non-driver
12163,ENSG00000178449,COX14,Unknown
12164,ENSG00000051596,THOC3,Unknown
12165,ENSG00000234438,KBTBD13,Unknown
12166,,H2AFB1,Non-driver
12167,ENSG00000112699,GMDS,Unknown
12168,ENSG00000153933,DGKE,Unknown
12169,ENSG00000058866,DGKG,Unknown
12170,ENSG00000091704,CPA1,Unknown
12171,ENSG00000180138,CSNK1A1L,Non-driver
12172,ENSG00000066422,ZBTB11,Unknown
12173,ENSG00000288503,DDX51,Unknown
12174,ENSG00000138380,CARF,Unknown
12175,ENSG00000112695,COX7A2,Unknown
12176,ENSG00000169515,CCDC8,Unknown
12177,ENSG00000101003,GINS1,Unknown
12178,ENSG00000124479,NDP,Unknown
12179,ENSG00000141314,RHBDL3,Non-driver
12180,ENSG00000196275,GTF2IRD2,Non-driver
12181,ENSG00000075461,CACNG4,Unknown
12182,ENSG00000133256,PDE6B,Unknown
12183,ENSG00000181588,MEX3D,Unknown
12184,ENSG00000180011,ZADH2,Non-driver
12185,ENSG00000175193,PARL,Unknown
12186,ENSG00000180901,KCTD2,Unknown
12187,ENSG00000112078,KCTD20,Unknown
12188,ENSG00000102271,KLHL4,Unknown
12189,ENSG00000155729,KCTD18,Non-driver
12190,ENSG00000137200,CMTR1,Unknown
12191,ENSG00000197345,MRPL21,Unknown
12192,ENSG00000258366,RTEL1,Unknown
12193,ENSG00000121940,CLCC1,Unknown
12194,ENSG00000131043,AAR2,Unknown
12195,ENSG00000112584,FAM120B,Unknown
12196,ENSG00000131459,GFPT2,Unknown
12197,ENSG00000134744,TUT4,Non-driver
12198,ENSG00000138413,IDH1,Driver
12199,ENSG00000253506,NACA2,Non-driver
12200,ENSG00000153093,ACOXL,Unknown
12201,ENSG00000140876,NUDT7,Non-driver
12202,ENSG00000130584,ZBTB46,Unknown
12203,ENSG00000165487,MICU2,Unknown
12204,ENSG00000188573,FBLL1,Non-driver
12205,ENSG00000126249,PDCD2L,Unknown
12206,ENSG00000180098,TRNAU1AP,Non-driver
12207,ENSG00000172469,MANEA,Unknown
12208,ENSG00000119655,NPC2,Unknown
12209,ENSG00000156282,CLDN17,Unknown
12210,ENSG00000257008,GPR142,Unknown
12211,ENSG00000047648,ARHGAP6,Unknown
12212,ENSG00000263238,CTSO,Unknown
12213,ENSG00000186479,RGS7BP,Unknown
12214,ENSG00000203780,FANK1,Unknown
12215,ENSG00000198216,CACNA1E,Unknown
12216,ENSG00000142910,TINAGL1,Unknown
12217,ENSG00000125831,CST11,Unknown
12218,ENSG00000152454,ZNF256,Unknown
12219,ENSG00000112379,ARFGEF3,Unknown
12220,ENSG00000170255,MRGPRX1,Unknown
12221,ENSG00000114796,KLHL24,Unknown
12222,ENSG00000142634,EFHD2,Unknown
12223,ENSG00000188158,NHS,Unknown
12224,ENSG00000152784,PRDM8,Unknown
12225,ENSG00000119125,GDA,Unknown
12226,ENSG00000169154,GOT1L1,Non-driver
12227,ENSG00000025708,TYMP,Driver
12228,ENSG00000255346,NOX5,Unknown
12229,ENSG00000173626,TRAPPC3L,Non-driver
12230,ENSG00000128159,TUBGCP6,Unknown
12231,ENSG00000175854,SWI5,Unknown
12232,ENSG00000127084,FGD3,Unknown
12233,ENSG00000108784,NAGLU,Unknown
12234,ENSG00000137509,PRCP,Unknown
12235,ENSG00000116406,EDEM3,Unknown
12236,ENSG00000181523,SGSH,Unknown
12237,ENSG00000164039,BDH2,Non-driver
12238,ENSG00000170088,TMEM192,Non-driver
12239,ENSG00000198171,DDRGK1,Unknown
12240,ENSG00000100802,C14orf93,Non-driver
12241,ENSG00000165046,LETM2,Non-driver
12242,ENSG00000185404,SP140L,Unknown
12243,ENSG00000140522,RLBP1,Unknown
12244,,C22orf46,Non-driver
12245,ENSG00000137491,SLCO2B1,Non-driver
12246,ENSG00000247626,MARS2,Unknown
12247,ENSG00000121316,PLBD1,Non-driver
12248,ENSG00000100889,PCK2,Unknown
12249,ENSG00000111536,IL26,Unknown
12250,ENSG00000110002,VWA5A,Unknown
12251,ENSG00000134183,GNAT2,Unknown
12252,ENSG00000132840,BHMT2,Unknown
12253,ENSG00000163377,TAFA4,Non-driver
12254,ENSG00000174370,C11orf45,Non-driver
12255,ENSG00000163378,EOGT,Unknown
12256,ENSG00000117308,GALE,Unknown
12257,ENSG00000116874,WARS2,Unknown
12258,ENSG00000141580,WDR45B,Unknown
12259,ENSG00000114956,DGUOK,Unknown
12260,ENSG00000103707,MTFMT,Unknown
12261,ENSG00000042445,RETSAT,Unknown
12262,ENSG00000282074,MPV17L,Unknown
12263,ENSG00000144647,POMGNT2,Unknown
12264,ENSG00000285136,DEFA6,Unknown
12265,ENSG00000122335,SERAC1,Unknown
12266,ENSG00000158270,COLEC12,Unknown
12267,ENSG00000152611,CAPSL,Non-driver
12268,ENSG00000073605,GSDMB,Unknown
12269,ENSG00000101074,R3HDML,Non-driver
12270,ENSG00000106537,TSPAN13,Unknown
12271,ENSG00000124232,RBPJL,Unknown
12272,ENSG00000139914,FITM1,Unknown
12273,ENSG00000124449,IRGC,Non-driver
12274,ENSG00000163521,GLB1L,Non-driver
12275,ENSG00000177830,CHID1,Unknown
12276,ENSG00000006625,GGCT,Unknown
12277,ENSG00000169738,DCXR,Unknown
12278,ENSG00000173464,RNASE11,Non-driver
12279,ENSG00000080910,CFHR2,Unknown
12280,ENSG00000119899,SLC17A5,Unknown
12281,ENSG00000129480,DTD2,Non-driver
12282,ENSG00000144815,NXPE3,Non-driver
12283,ENSG00000106384,MOGAT3,Unknown
12284,ENSG00000197406,DIO3,Unknown
12285,ENSG00000143919,CAMKMT,Unknown
12286,ENSG00000150656,CNDP1,Unknown
12287,ENSG00000166049,PASD1,Unknown
12288,ENSG00000101327,PDYN,Unknown
12289,ENSG00000154122,ANKH,Unknown
12290,ENSG00000186283,TOR3A,Unknown
12291,ENSG00000127540,UQCR11,Non-driver
12292,ENSG00000136522,MRPL47,Unknown
12293,ENSG00000139168,ZCRB1,Unknown
12294,ENSG00000128524,ATP6V1F,Non-driver
12295,ENSG00000103335,PIEZO1,Unknown
12296,ENSG00000116580,GON4L,Unknown
12297,ENSG00000104774,MAN2B1,Unknown
12298,ENSG00000152620,NADK2,Unknown
12299,ENSG00000131171,SH3BGRL,Non-driver
12300,ENSG00000128311,TST,Unknown
12301,ENSG00000104889,RNASEH2A,Unknown
12302,ENSG00000172922,RNASEH2C,Unknown
12303,ENSG00000136104,RNASEH2B,Unknown
12304,ENSG00000122965,RBM19,Unknown
12305,ENSG00000171202,TMEM126A,Unknown
12306,ENSG00000174982,OR4S2,Non-driver
12307,ENSG00000091009,RBM27,Unknown
12308,ENSG00000165661,QSOX2,Unknown
12309,ENSG00000115204,MPV17,Unknown
12310,ENSG00000206256,PPT2,Unknown
12311,ENSG00000151176,PLBD2,Non-driver
12312,ENSG00000090686,USP48,Unknown
12313,ENSG00000144120,TMEM177,Non-driver
12314,ENSG00000184076,UQCR10,Non-driver
12315,ENSG00000166704,ZNF606,Unknown
12316,ENSG00000132915,PDE6A,Unknown
12317,ENSG00000178187,ZNF454,Non-driver
12318,ENSG00000085449,WDFY1,Unknown
12319,ENSG00000283085,TPBG,Unknown
12320,ENSG00000135776,ABCB10,Unknown
12321,ENSG00000198729,PPP1R14C,Unknown
12322,ENSG00000100558,PLEK2,Unknown
12323,ENSG00000184227,ACOT1,Unknown
12324,ENSG00000115944,COX7A2L,Unknown
12325,ENSG00000112893,MAN2A1,Unknown
12326,ENSG00000277656,GSTT1,Unknown
12327,ENSG00000254685,FPGT,Unknown
12328,ENSG00000148719,DNAJB12,Unknown
12329,ENSG00000196449,YRDC,Unknown
12330,ENSG00000101079,NDRG3,Unknown
12331,ENSG00000204764,RANBP17,Unknown
12332,ENSG00000127080,IPPK,Non-driver
12333,ENSG00000101337,TM9SF4,Unknown
12334,ENSG00000173905,GOLIM4,Unknown
12335,ENSG00000099974,DDTL,Non-driver
12336,ENSG00000205903,ZNF316,Non-driver
12337,ENSG00000125877,ITPA,Unknown
12338,ENSG00000169299,PGM2,Unknown
12339,ENSG00000134056,MRPS36,Unknown
12340,ENSG00000160785,SLC25A44,Unknown
12341,ENSG00000106853,PTGR1,Unknown
12342,ENSG00000155850,SLC26A2,Unknown
12343,ENSG00000166800,LDHAL6A,Non-driver
12344,ENSG00000153956,CACNA2D1,Unknown
12345,ENSG00000117143,UAP1,Unknown
12346,ENSG00000205544,TMEM256,Unknown
12347,ENSG00000166965,RCCD1,Unknown
12348,ENSG00000178802,MPI,Unknown
12349,ENSG00000173262,SLC2A14,Unknown
12350,,PALM2,Non-driver
12351,ENSG00000198478,SH3BGRL2,Unknown
12352,ENSG00000164933,SLC25A32,Unknown
12353,ENSG00000185414,MRPL30,Unknown
12354,ENSG00000072756,TRNT1,Unknown
12355,ENSG00000163389,POGLUT1,Unknown
12356,ENSG00000213965,NUDT19,Non-driver
12357,ENSG00000113273,ARSB,Unknown
12358,ENSG00000054793,ATP9A,Non-driver
12359,ENSG00000157014,TATDN2,Non-driver
12360,ENSG00000044459,CNTLN,Unknown
12361,ENSG00000122687,MRM2,Non-driver
12362,ENSG00000116127,ALMS1,Unknown
12363,ENSG00000163319,MRPS18C,Driver
12364,ENSG00000243147,MRPL33,Unknown
12365,ENSG00000275004,ZNF280B,Non-driver
12366,ENSG00000198453,ZNF568,Unknown
12367,ENSG00000257591,ZNF625,Non-driver
12368,ENSG00000196437,ZNF569,Unknown
12369,ENSG00000249471,ZNF324B,Non-driver
12370,ENSG00000245680,ZNF585B,Non-driver
12371,ENSG00000181007,ZFP82,Non-driver
12372,ENSG00000275723,NAPEPLD,Unknown
12373,ENSG00000182111,ZNF716,Non-driver
12374,ENSG00000274195,ZNF705G,Non-driver
12375,ENSG00000170920,OR7G3,Non-driver
12376,ENSG00000185013,NT5C1B,Unknown
12377,ENSG00000145194,ECE2,Unknown
12378,ENSG00000137976,DNASE2B,Unknown
12379,ENSG00000169814,BTD,Unknown
12380,ENSG00000196344,ADH7,Unknown
12381,ENSG00000148513,ANKRD30A,Unknown
12382,ENSG00000219481,NBPF1,Unknown
12383,ENSG00000100578,KIAA0586,Unknown
12384,ENSG00000128059,PPAT,Unknown
12385,ENSG00000172663,TMEM134,Non-driver
12386,ENSG00000165490,DDIAS,Unknown
12387,ENSG00000243749,TMEM35B,Non-driver
12388,ENSG00000124780,KCNK17,Unknown
12389,ENSG00000156453,PCDH1,Unknown
12390,ENSG00000242110,AMACR,Driver
12391,ENSG00000101323,HAO1,Unknown
12392,ENSG00000116882,HAO2,Unknown
12393,ENSG00000148832,PAOX,Unknown
12394,ENSG00000177465,ACOT4,Unknown
12395,ENSG00000118454,ANKRD13C,Unknown
12396,ENSG00000137948,BRDT,Unknown
12397,ENSG00000172594,SMPDL3A,Unknown
12398,,IGHG2,Unknown
12399,ENSG00000100288,CHKB,Unknown
12400,ENSG00000055957,ITIH1,Unknown
12401,ENSG00000168907,PLA2G4F,Non-driver
12402,ENSG00000198336,MYL4,Unknown
12403,ENSG00000103489,XYLT1,Unknown
12404,ENSG00000178878,APOLD1,Unknown
12405,ENSG00000128918,ALDH1A2,Unknown
12406,ENSG00000153558,FBXL2,Unknown
12407,ENSG00000172476,RAB40A,Unknown
12408,ENSG00000119682,AREL1,Unknown
12409,ENSG00000196109,ZNF676,Non-driver
12410,ENSG00000125821,DTD1,Unknown
12411,ENSG00000282966,CYP2D6,Unknown
12412,ENSG00000139160,ETFBKMT,Unknown
12413,ENSG00000123427,EEF1AKMT3,Unknown
12414,ENSG00000181038,METTL23,Unknown
12415,ENSG00000128915,ICE2,Non-driver
12416,ENSG00000237172,B3GNT9,Non-driver
12417,ENSG00000166930,MS4A5,Unknown
12418,ENSG00000198157,HMGN5,Non-driver
12419,ENSG00000120322,PCDHB8,Unknown
12420,ENSG00000033011,ALG1,Unknown
12421,ENSG00000171551,ECEL1,Unknown
12422,ENSG00000228474,OST4,Non-driver
12423,ENSG00000068650,ATP11A,Unknown
12424,ENSG00000101974,ATP11C,Unknown
12425,ENSG00000103227,LMF1,Unknown
12426,ENSG00000147256,ARHGAP36,Unknown
12427,ENSG00000072786,STK10,Unknown
12428,ENSG00000161929,SCIMP,Unknown
12429,ENSG00000140254,DUOXA1,Unknown
12430,ENSG00000258484,SPESP1,Unknown
12431,ENSG00000113088,GZMK,Unknown
12432,ENSG00000254709,IGLL5,Unknown
12433,ENSG00000170099,SERPINA6,Non-driver
12434,ENSG00000123561,SERPINA7,Non-driver
12435,ENSG00000120539,MASTL,Unknown
12436,ENSG00000176371,ZSCAN2,Non-driver
12437,ENSG00000288504,YBX2,Unknown
12438,ENSG00000227642,AGPAT1,Unknown
12439,ENSG00000198610,AKR1C4,Unknown
12440,,APOPT1,Unknown
12441,ENSG00000147145,LPAR4,Unknown
12442,ENSG00000174156,GSTA3,Unknown
12443,ENSG00000060642,PIGV,Unknown
12444,ENSG00000169906,S100G,Non-driver
12445,ENSG00000184602,SNN,Unknown
12446,ENSG00000136840,ST6GALNAC4,Non-driver
12447,ENSG00000130300,PLVAP,Unknown
12448,ENSG00000178828,RNF186,Unknown
12449,ENSG00000196151,WDSUB1,Non-driver
12450,ENSG00000174502,SLC26A9,Unknown
12451,ENSG00000166788,SAAL1,Non-driver
12452,ENSG00000130193,THEM6,Non-driver
12453,ENSG00000142197,DOP1B,Non-driver
12454,ENSG00000158669,GPAT4,Unknown
12455,ENSG00000050555,LAMC3,Unknown
12456,ENSG00000117479,SLC19A2,Unknown
12457,ENSG00000140107,SLC25A47,Non-driver
12458,ENSG00000159423,ALDH4A1,Unknown
12459,ENSG00000178301,AQP11,Unknown
12460,ENSG00000182858,ALG12,Unknown
12461,ENSG00000113492,AGXT2,Unknown
12462,ENSG00000197859,ADAMTSL2,Unknown
12463,ENSG00000187758,ADH1A,Unknown
12464,ENSG00000091262,ABCC6,Unknown
12465,ENSG00000085465,OVGP1,Unknown
12466,ENSG00000114770,ABCC5,Unknown
12467,ENSG00000171766,GATM,Unknown
12468,ENSG00000111713,GYS2,Unknown
12469,ENSG00000119711,ALDH6A1,Unknown
12470,ENSG00000135929,CYP27A1,Unknown
12471,ENSG00000154265,ABCA5,Unknown
12472,ENSG00000197417,SHPK,Unknown
12473,ENSG00000166741,NNMT,Unknown
12474,ENSG00000086544,ITPKC,Unknown
12475,ENSG00000167676,PLIN4,Unknown
12476,ENSG00000170949,ZNF160,Unknown
12477,ENSG00000182327,GLTPD2,Non-driver
12478,ENSG00000070526,ST6GALNAC1,Unknown
12479,ENSG00000153976,HS3ST3A1,Unknown
12480,ENSG00000176022,B3GALT6,Unknown
12481,ENSG00000198715,GLMP,Non-driver
12482,ENSG00000181666,ZNF875,Non-driver
12483,ENSG00000185947,ZNF267,Unknown
12484,ENSG00000100490,CDKL1,Unknown
12485,ENSG00000168661,ZNF30,Non-driver
12486,ENSG00000007038,PRSS21,Unknown
12487,ENSG00000109323,MANBA,Unknown
12488,ENSG00000143324,XPR1,Unknown
12489,ENSG00000166004,CEP295,Unknown
12490,ENSG00000162039,MEIOB,Unknown
12491,ENSG00000136868,SLC31A1,Unknown
12492,ENSG00000167914,GSDMA,Unknown
12493,ENSG00000148218,ALAD,Unknown
12494,ENSG00000147471,PLPBP,Non-driver
12495,ENSG00000065833,ME1,Unknown
12496,ENSG00000142002,DPP9,Non-driver
12497,ENSG00000122642,FKBP9,Driver
12498,ENSG00000172037,LAMB2,Unknown
12499,ENSG00000111344,RASAL1,Unknown
12500,ENSG00000121064,SCPEP1,Non-driver
12501,ENSG00000088899,LZTS3,Non-driver
12502,ENSG00000206557,TRIM71,Non-driver
12503,ENSG00000119698,PPP4R4,Unknown
12504,ENSG00000274391,TPTE,Unknown
12505,ENSG00000015520,NPC1L1,Unknown
12506,ENSG00000107443,CCNJ,Non-driver
12507,ENSG00000185736,ADARB2,Unknown
12508,ENSG00000149657,LSM14B,Non-driver
12509,ENSG00000197483,ZNF628,Unknown
12510,ENSG00000123728,RAP2C,Unknown
12511,ENSG00000276130,SLC22A18,Non-driver
12512,ENSG00000167644,C19orf33,Non-driver
12513,ENSG00000148411,NACC2,Unknown
12514,ENSG00000176160,HSF5,Non-driver
12515,ENSG00000143194,MAEL,Unknown
12516,ENSG00000005379,TSPOAP1,Non-driver
12517,ENSG00000151322,NPAS3,Unknown
12518,ENSG00000167889,MGAT5B,Unknown
12519,ENSG00000153266,FEZF2,Unknown
12520,ENSG00000111911,HINT3,Unknown
12521,ENSG00000110237,ARHGEF17,Unknown
12522,ENSG00000156414,TDRD9,Unknown
12523,ENSG00000110871,COQ5,Unknown
12524,ENSG00000167113,COQ4,Unknown
12525,ENSG00000136960,ENPP2,Unknown
12526,ENSG00000100027,YPEL1,Unknown
12527,ENSG00000178295,GEN1,Unknown
12528,ENSG00000169894,MUC3A,Unknown
12529,ENSG00000167895,TMC8,Unknown
12530,ENSG00000243284,VSIG8,Non-driver
12531,ENSG00000267673,FDX2,Non-driver
12532,ENSG00000141376,BCAS3,Non-driver
12533,ENSG00000215455,KRTAP10-1,Non-driver
12534,ENSG00000126460,PRRG2,Unknown
12535,ENSG00000141391,PRELID3A,Unknown
12536,ENSG00000160767,FAM189B,Non-driver
12537,ENSG00000198390,KRTAP13-1,Unknown
12538,ENSG00000196378,ZNF34,Unknown
12539,ENSG00000205476,CCDC85C,Non-driver
12540,ENSG00000196263,ZNF471,Unknown
12541,ENSG00000154889,MPPE1,Unknown
12542,ENSG00000120451,SNX19,Unknown
12543,ENSG00000143452,HORMAD1,Unknown
12544,ENSG00000109132,PHOX2B,Driver
12545,ENSG00000105877,DNAH11,Unknown
12546,ENSG00000188766,SPRED3,Unknown
12547,ENSG00000124541,RRP36,Unknown
12548,ENSG00000113593,PPWD1,Unknown
12549,ENSG00000124608,AARS2,Unknown
12550,ENSG00000149212,SESN3,Non-driver
12551,ENSG00000132581,SDF2,Unknown
12552,ENSG00000185127,C6orf120,Unknown
12553,ENSG00000087301,TXNDC16,Unknown
12554,ENSG00000134882,UBAC2,Non-driver
12555,ENSG00000128463,EMC4,Unknown
12556,ENSG00000197056,ZMYM1,Non-driver
12557,ENSG00000169715,MT1E,Unknown
12558,ENSG00000177558,FAM187B,Non-driver
12559,ENSG00000100263,RHBDD3,Non-driver
12560,ENSG00000168830,HTR1E,Unknown
12561,ENSG00000121577,POPDC2,Unknown
12562,ENSG00000177119,ANO6,Unknown
12563,ENSG00000146828,SLC12A9,Unknown
12564,ENSG00000197136,PCNX3,Unknown
12565,ENSG00000169762,TAPT1,Unknown
12566,ENSG00000087502,ERGIC2,Unknown
12567,ENSG00000004866,ST7,Unknown
12568,ENSG00000124532,MRS2,Non-driver
12569,ENSG00000103550,KNOP1,Non-driver
12570,ENSG00000187792,ZNF70,Unknown
12571,ENSG00000179965,ZNF771,Non-driver
12572,ENSG00000101247,NDUFAF5,Unknown
12573,ENSG00000198146,ZNF770,Unknown
12574,ENSG00000282608,ADORA3,Unknown
12575,ENSG00000284400,TBC1D9B,Unknown
12576,ENSG00000260916,CCPG1,Unknown
12577,ENSG00000184277,TM2D3,Unknown
12578,ENSG00000169230,PRELID1,Unknown
12579,ENSG00000243130,PSG11,Unknown
12580,ENSG00000243137,PSG4,Unknown
12581,ENSG00000114902,SPCS1,Unknown
12582,ENSG00000141219,C17orf80,Non-driver
12583,ENSG00000198482,ZNF808,Non-driver
12584,ENSG00000197566,ZNF624,Non-driver
12585,ENSG00000177150,FAM210A,Unknown
12586,ENSG00000133983,COX16,Unknown
12587,ENSG00000156535,CD109,Unknown
12588,ENSG00000155275,TRMT44,Unknown
12589,ENSG00000232629,HLA-DQB2,Unknown
12590,ENSG00000163864,NMNAT3,Unknown
12591,ENSG00000141627,DYM,Unknown
12592,ENSG00000102763,VWA8,Unknown
12593,ENSG00000148377,IDI2,Unknown
12594,ENSG00000262664,OVCA2,Unknown
12595,ENSG00000130032,PRRG3,Unknown
12596,ENSG00000163162,RNF149,Non-driver
12597,ENSG00000173451,THAP2,Unknown
12598,ENSG00000176988,FMR1NB,Non-driver
12599,ENSG00000119777,TMEM214,Unknown
12600,ENSG00000164073,MFSD8,Unknown
12601,ENSG00000121210,TMEM131L,Non-driver
12602,ENSG00000171208,NETO2,Unknown
12603,ENSG00000122912,SLC25A16,Unknown
12604,ENSG00000106714,CNTNAP3,Unknown
12605,ENSG00000126243,LRFN3,Unknown
12606,ENSG00000167757,KLK11,Unknown
12607,ENSG00000138759,FRAS1,Unknown
12608,ENSG00000182575,NXPH3,Unknown
12609,ENSG00000083067,TRPM3,Unknown
12610,ENSG00000144642,RBMS3,Unknown
12611,ENSG00000181240,SLC25A41,Unknown
12612,ENSG00000137513,NARS2,Unknown
12613,ENSG00000131378,RFTN1,Unknown
12614,ENSG00000177054,ZDHHC13,Unknown
12615,ENSG00000001630,CYP51A1,Unknown
12616,ENSG00000120697,ALG5,Unknown
12617,ENSG00000164081,TEX264,Non-driver
12618,ENSG00000164535,DAGLB,Unknown
12619,ENSG00000128203,ASPHD2,Non-driver
12620,ENSG00000167775,CD320,Unknown
12621,ENSG00000119537,KDSR,Driver
12622,ENSG00000099904,ZDHHC8,Unknown
12623,ENSG00000156599,ZDHHC5,Unknown
12624,ENSG00000121578,B4GALT4,Unknown
12625,ENSG00000132026,RTBDN,Unknown
12626,ENSG00000186787,SPIN2B,Non-driver
12627,ENSG00000168813,ZNF507,Non-driver
12628,ENSG00000248496,ZBED9,Non-driver
12629,ENSG00000170324,FRMPD2,Unknown
12630,ENSG00000157637,SLC38A10,Unknown
12631,ENSG00000164465,DCBLD1,Non-driver
12632,ENSG00000106692,FKTN,Unknown
12633,ENSG00000131019,ULBP3,Unknown
12634,ENSG00000125430,HS3ST3B1,Unknown
12635,ENSG00000131873,CHSY1,Unknown
12636,ENSG00000102743,SLC25A15,Unknown
12637,ENSG00000138678,GPAT3,Non-driver
12638,ENSG00000188883,KLRG2,Non-driver
12639,ENSG00000181027,FKRP,Unknown
12640,ENSG00000158470,B4GALT5,Unknown
12641,ENSG00000161682,FAM171A2,Non-driver
12642,ENSG00000114487,MORC1,Unknown
12643,ENSG00000145861,C1QTNF2,Non-driver
12644,ENSG00000166321,NUDT13,Non-driver
12645,ENSG00000120256,LRP11,Non-driver
12646,ENSG00000170571,EMB,Unknown
12647,ENSG00000084444,FAM234B,Unknown
12648,ENSG00000164169,PRMT9,Unknown
12649,ENSG00000007402,CACNA2D2,Unknown
12650,ENSG00000109586,GALNT7,Unknown
12651,ENSG00000166507,NDST2,Unknown
12652,ENSG00000070614,NDST1,Unknown
12653,ENSG00000187676,B3GLCT,Unknown
12654,ENSG00000139263,LRIG3,Driver
12655,ENSG00000063180,CA11,Unknown
12656,ENSG00000186446,ZNF501,Non-driver
12657,ENSG00000147869,CER1,Unknown
12658,ENSG00000184613,NELL2,Unknown
12659,ENSG00000165644,COMTD1,Non-driver
12660,ENSG00000180488,MIGA1,Non-driver
12661,ENSG00000139278,GLIPR1,Unknown
12662,ENSG00000103544,VPS35L,Non-driver
12663,ENSG00000174928,C3orf33,Non-driver
12664,ENSG00000138399,FASTKD1,Unknown
12665,ENSG00000103356,EARS2,Unknown
12666,ENSG00000174032,SLC25A30,Unknown
12667,ENSG00000136444,RSAD1,Non-driver
12668,ENSG00000105696,TMEM59L,Unknown
12669,ENSG00000135454,B4GALNT1,Unknown
12670,ENSG00000104497,SNX16,Unknown
12671,ENSG00000144227,NXPH2,Unknown
12672,ENSG00000280969,RPS4Y2,Unknown
12673,ENSG00000174749,FAM241A,Non-driver
12674,ENSG00000157570,TSPAN18,Non-driver
12675,ENSG00000168785,TSPAN5,Unknown
12676,ENSG00000103978,TMEM87A,Non-driver
12677,ENSG00000153982,GDPD1,Unknown
12678,ENSG00000003989,SLC7A2,Unknown
12679,ENSG00000109929,SC5D,Non-driver
12680,ENSG00000023041,ZDHHC6,Non-driver
12681,ENSG00000175106,TVP23C,Non-driver
12682,ENSG00000215704,CELA2B,Unknown
12683,ENSG00000150625,GPM6A,Unknown
12684,ENSG00000204160,ZDHHC18,Non-driver
12685,ENSG00000185090,MANEAL,Non-driver
12686,ENSG00000258102,MAP1LC3B2,Non-driver
12687,ENSG00000102128,RAB40AL,Unknown
12688,ENSG00000285281,SGPP1,Unknown
12689,ENSG00000214113,LYRM4,Unknown
12690,ENSG00000177000,MTHFR,Driver
12691,ENSG00000130508,PXDN,Unknown
12692,ENSG00000137269,LRRC1,Unknown
12693,ENSG00000282830,CALB2,Unknown
12694,ENSG00000053770,AP5M1,Unknown
